t	(Var=A) A	(Var=AB) AB	(Var=ABC) ABC	(Var=AC) AC	(Var=B) B	(Var=BAC) BAC	(Var=BC) BC	(Var=C) C	(Var=CABC) CABC
2.062275264249145	0.011582455814108437	6.708905289675833E-6	0.1482273444248674	255.89462015383916	0.011582455814108371	0.14822734442486737	255.8946201538377	11046.946257864362	2719.984023573372
2.0995996199971234	0.011582380826077132	6.708897514251493E-6	0.1482273675565502	255.89453157447937	0.011582380826077068	0.1482273675565502	255.89453157447792	11046.945806275242	2719.9843379241593
2.136923975745102	0.011582323060610676	6.70889152477868E-6	0.14822738537556157	255.89446333918374	0.011582323060610612	0.14822738537556157	255.8944633391823	11046.94545840298	2719.984580077766
2.1742483314930805	0.011582278560369029	6.70888691083828E-6	0.1482273991026272	255.8944107733885	0.011582278560368964	0.1482273991026272	255.89441077338705	11046.945190415885	2719.9847666233827
2.211572687241059	0.011582244286229212	6.70888335728584E-6	0.14822740967523118	255.89437028714175	0.011582244286229148	0.14822740967523118	255.89437028714033	11046.9449840119	2719.9849103010492
2.2736057558052964	0.011582203905697122	6.7088791708436066E-6	0.14822742213149134	255.89432258770273	0.011582203905697058	0.14822742213149137	255.8943225877013	11046.944740834311	2719.985079576826
2.335638824369534	0.011582177855926903	6.708876470258942E-6	0.14822743016710838	255.89429181644385	0.011582177855926837	0.14822743016710838	255.89429181644243	11046.94458395871	2719.9851887778505
2.3976718929337713	0.011582160999898878	6.708874722828278E-6	0.14822743536674582	255.89427190520362	0.01158216099989881	0.14822743536674582	255.89427190520217	11046.944482449197	2719.985259438649
2.4597049614980087	0.01158214998593159	6.708873580990888E-6	0.14822743876424374	255.89425889488112	0.011582149985931524	0.14822743876424374	255.89425889487964	11046.944416121443	2719.9853056094507
2.521738030062246	0.01158214275852063	6.708872831598606E-6	0.14822744099368318	255.8942503575433	0.011582142758520566	0.1482274409936832	255.89425035754184	11046.944372596896	2719.985335906833
2.5837710986264835	0.011582138059948281	6.708872344327911E-6	0.1482274424430494	255.8942448074715	0.011582138059948217	0.14822744244304942	255.89424480747	11046.944344301392	2719.9853556032076
2.7188913550443723	0.011582133235725376	6.7088718438593495E-6	0.14822744393116508	255.8942391092577	0.011582133235725307	0.14822744393116508	255.89423910925623	11046.944315249199	2719.985375826029
2.8096048823782342	0.011582131788058251	6.708871693847582E-6	0.148227444377739	255.8942373990272	0.011582131788058182	0.14822744437773902	255.8942373990257	11046.944306531133	2719.9853818948463
2.900318409712096	0.011582130692455983	6.708871580561657E-6	0.14822744471574034	255.89423610448426	0.011582130692455915	0.14822744471574034	255.8942361044828	11046.944299933255	2719.9853864879906
2.991031937045958	0.011582129964922337	6.70887150512516E-6	0.1482274449401302	255.89423524514507	0.011582129964922272	0.14822744494013018	255.8942352451436	11046.944295551937	2719.9853895377637
3.08174546437982	0.011582129683325568	6.708871475647331E-6	0.14822744502698176	255.8942349127848	0.011582129683325504	0.14822744502698176	255.89423491278333	11046.944293856119	2719.9853907179468
3.172458991713682	0.01158212963646311	6.708871470767012E-6	0.1482274450414561	255.89423485738092	0.011582129636463044	0.14822744504145607	255.89423485737944	11046.944293573906	2719.9853909144426
3.263172519047544	0.01158212957769696	6.708871464940548E-6	0.14822744505959964	255.89423478772488	0.011582129577696892	0.14822744505959964	255.89423478772343	11046.944293220009	2719.985391161029
3.353886046381406	0.011582129472196423	6.708871454092812E-6	0.14822744509213465	255.8942346631052	0.011582129472196357	0.14822744509213465	255.89423466310373	11046.944292584669	2719.9853916032857
3.5590380427545782	0.011582128771172803	6.708871381461836E-6	0.14822744530835902	255.89423383542152	0.01158212877117275	0.14822744530835902	255.89423383542	11046.944288363	2719.9853945415875
3.68868234914323	0.011582128844480021	6.708871389021725E-6	0.14822744528576098	255.8942339217389	0.011582128844479966	0.14822744528576096	255.8942339217374	11046.944288804467	2719.9853942345594
3.8183266555318816	0.011582129301221981	6.7088714361731034E-6	0.14822744514486944	255.89423446113966	0.011582129301221917	0.14822744514486944	255.8942344611382	11046.944291555033	2719.985392320016
3.947970961920533	0.011582129537549496	6.708871460809159E-6	0.14822744507200158	255.89423474030545	0.011582129537549429	0.1482274450720016	255.894234740304	11046.944292978233	2719.985391329323
4.077615268309185	0.011582129428261059	6.7088714496677215E-6	0.14822744510569485	255.89423461122533	0.011582129428260993	0.14822744510569485	255.89423461122388	11046.944292320084	2719.9853917874448
4.207259574697837	0.011582129307241545	6.708871436848271E-6	0.1482274451429961	255.89423446840587	0.01158212930724148	0.14822744514299613	255.89423446840442	11046.944291591284	2719.9853922946268
4.47742678688538	0.01158212892881179	6.70887139733647E-6	0.14822744525975196	255.89423402125226	0.01158212892881173	0.14822744525975196	255.8942340212508	11046.944289312323	2719.9853938811443
4.651264485983514	0.011582129123120897	6.708871417723092E-6	0.14822744519981085	255.8942342508304	0.011582129123120835	0.14822744519981085	255.894234250829	11046.944290482483	2719.985393066546
4.825102185081648	0.011582129381561737	6.708871444590651E-6	0.14822744512008515	255.8942345561849	0.011582129381561673	0.14822744512008512	255.89423455618348	11046.944292038852	2719.985391983086
5.0	0.011582129465695045	6.708871453238343E-6	0.14822744509413127	255.89423465556507	0.01158212946569498	0.14822744509413127	255.89423465556365	11046.944292545515	2719.9853916304005
